Lesson	Type	No	Name	Sentences_Kor	Sentences_Phon	Sentences_Viet	FileAudio	FileImage
Lesson9	Vocabulary	1.5.ex	Exam	은행 옆에 약국이 있습니다.	ưn-hêng yo-phê yak-kku-gi it-ssưm-ni-ta.	Bên cạnh ngân hàng có hiệu thuốc.	https://luandai123.github.io/THTH/L9Vo1.5.ex.mp3	
Lesson9	Vocabulary	1.5.tip	Def			[MẸO] "옆" hay dùng nhất khi chỉ vị trí gần một mốc nào đó!		
Lesson9	Vocabulary	1.6	Exam	앞	ap	Trước	https://luandai123.github.io/THTH/L9Vo1.6.mp3	https://luandai123.github.io/THTH/L9Vo1.6.png
Lesson9	Vocabulary	1.6.ex	Exam	학교 앞에 서점이 있습니다.	hak-kkyô a-phê so-cho-mi it-ssưm-ni-ta.	Trước trường có hiệu sách.	https://luandai123.github.io/THTH/L9Vo1.6.ex.mp3	
Lesson9	Vocabulary	1.6.tip	Def			[MẸO] Trái nghĩa với 뒤(sau)!		
Lesson9	Vocabulary	1.7	Exam	뒤	tuy	Sau	https://luandai123.github.io/THTH/L9Vo1.7.mp3	https://luandai123.github.io/THTH/L9Vo1.7.png
Lesson9	Vocabulary	1.7.ex	Exam	건물 뒤에 주차장이 있습니다.	gon-mul tuy-ê chu-trra-chang-i it-ssưm-ni-ta.	Sau toà nhà có bãi đỗ xe.	https://luandai123.github.io/THTH/L9Vo1.7.ex.mp3	
Lesson9	Vocabulary	1.7.tip	Def			[MẸO] "뒤" một âm tiết, chỉ phía sau!		
Lesson9	Vocabulary	1.8	Exam	오른쪽	ô-rưn-tchôk	Bên phải	https://luandai123.github.io/THTH/L9Vo1.8.mp3	https://luandai123.github.io/THTH/L9Vo1.8.png
Lesson9	Vocabulary	1.8.ex	Exam	오른쪽으로 가세요.	ô-rưn-tchô-gư-rô ga-sê-yô.	Hãy đi về bên phải.	https://luandai123.github.io/THTH/L9Vo1.8.ex.mp3	
Lesson9	Vocabulary	1.8.tip	Def			[MẸO] "오른(phải)" + "쪽(phía)" → bên phải!		
Lesson9	Vocabulary	1.9	Exam	왼쪽	uên-tchôk	Bên trái	https://luandai123.github.io/THTH/L9Vo1.9.mp3	https://luandai123.github.io/THTH/L9Vo1.9.png
Lesson9	Vocabulary	1.9.ex	Exam	왼쪽으로 오세요.	uên-tchô-gư-rô ô-sê-yô.	Hãy đến từ bên trái.	https://luandai123.github.io/THTH/L9Vo1.9.ex.mp3	
Lesson9	Vocabulary	1.9.tip	Def			[MẸO] "왼(trái)" + "쪽(phía)" → bên trái!		
Lesson9	Vocabulary	2	Struc	Nhà cửa và đồ gia dụng (집과 가구)				
Lesson9	Vocabulary	2.1	Exam	아파트	a-pha-thư	Nhà chung cư	https://luandai123.github.io/THTH/L9Vo2.1.mp3	https://luandai123.github.io/THTH/L9Vo2.1.png
Lesson9	Vocabulary	2.1.ex	Exam	저는 아파트에 삽니다.	cho-nưn a-pha-thư-ê sam-ni-ta.	Tôi sống ở chung cư.	https://luandai123.github.io/THTH/L9Vo2.1.ex.mp3	
Lesson9	Vocabulary	2.1.tip	Def			[MẸO] "아파트" phiên âm từ "apartment" (tiếng Anh)!		
Lesson9	Vocabulary	2.2	Exam	거실	ko-sxil	Phòng khách	https://luandai123.github.io/THTH/L9Vo2.2.mp3	https://luandai123.github.io/THTH/L9Vo2.2.png
Lesson9	Vocabulary	2.2.ex	Exam	거실에 소파가 있습니다.	ko-sxi-rê sô-pha-ga it-ssưm-ni-ta.	Trong phòng khách có ghế sofa.	https://luandai123.github.io/THTH/L9Vo2.2.ex.mp3	
Lesson9	Vocabulary	2.2.tip	Def			[MẸO] "거실(居室)" = cư thất (phòng ở chính) → phòng khách!		
Lesson9	Vocabulary	2.3	Exam	부엌	pu-ok	Bếp	https://luandai123.github.io/THTH/L9Vo2.3.mp3	https://luandai123.github.io/THTH/L9Vo2.3.png
Lesson9	Vocabulary	2.3.ex	Exam	부엌에서 요리합니다.	pu-o-khê-so yô-ri-ham-ni-ta.	Nấu ăn trong bếp.	https://luandai123.github.io/THTH/L9Vo2.3.ex.mp3	
Lesson9	Vocabulary	2.3.tip	Def			[MẸO] "부엌" là từ thuần Hàn cơ bản chỉ nhà bếp!		
Lesson9	Vocabulary	2.4	Exam	침대	trrim-tê	Giường	https://luandai123.github.io/THTH/L9Vo2.4.mp3	https://luandai123.github.io/THTH/L9Vo2.4.png
Lesson9	Vocabulary	2.4.ex	Exam	침실에 침대가 있습니다.	trrim-sxi-rê trrim-tê-ga it-ssưm-ni-ta.	Trong phòng ngủ có giường.	https://luandai123.github.io/THTH/L9Vo2.4.ex.mp3	
Lesson9	Vocabulary	2.4.tip	Def			[MẸO] "침(寢)" = ngủ + "대(臺)" = bệ → cái giường!		
Lesson9	Vocabulary	2.5	Exam	소파	sô-pha	Ghế sofa	https://luandai123.github.io/THTH/L9Vo2.5.mp3	https://luandai123.github.io/THTH/L9Vo2.5.png
Lesson9	Vocabulary	2.5.ex	Exam	소파에 앉으세요.	sô-pha-ê an-chư-sê-yô.	Hãy ngồi vào ghế sofa.	https://luandai123.github.io/THTH/L9Vo2.5.ex.mp3	
Lesson9	Vocabulary	2.5.tip	Def			[MẸO] "소파" phiên âm từ "sofa" (tiếng Anh)!		
Lesson9	Vocabulary	2.6	Exam	책장	trrêk-tchang	Tủ sách	https://luandai123.github.io/THTH/L9Vo2.6.mp3	https://luandai123.github.io/THTH/L9Vo2.6.png
Lesson9	Vocabulary	2.6.ex	Exam	책장에 책이 많습니다.	trrêk-tchang-ê trrê-gi man-sưm-ni-ta.	Trong tủ sách có nhiều sách.	https://luandai123.github.io/THTH/L9Vo2.6.ex.mp3	
Lesson9	Vocabulary	2.6.tip	Def			[MẸO] "책(sách)" + "장(tủ)" → tủ sách!		
Lesson9	Vocabulary	2.7	Exam	식탁	sxik-thak	Bàn ăn	https://luandai123.github.io/THTH/L9Vo2.7.mp3	https://luandai123.github.io/THTH/L9Vo2.7.png
Lesson9	Vocabulary	2.7.ex	Exam	식탁에서 밥을 먹습니다.	sxik-tha-gê-so pa-bưl mok-ssưm-ni-ta.	Ăn cơm ở bàn ăn.	https://luandai123.github.io/THTH/L9Vo2.7.ex.mp3	
Lesson9	Vocabulary	2.7.tip	Def			[MẸO] "식(食)" = ăn + "탁(卓)" = bàn → bàn ăn!		
Lesson9	Vocabulary	3	Struc	Nơi chốn (2) (장소 2)				
Lesson9	Vocabulary	3.1	Exam	경찰서	gyong-trral-so	Đồn công an	https://luandai123.github.io/THTH/L9Vo3.1.mp3	https://luandai123.github.io/THTH/L9Vo3.1.png
Lesson9	Vocabulary	3.1.ex	Exam	경찰서가 어디에 있어요?	gyong-trral-so-ga o-ti-ê i-sso-yô?	Đồn công an ở đâu vậy?	https://luandai123.github.io/THTH/L9Vo3.1.ex.mp3	
Lesson9	Vocabulary	3.1.tip	Def			[MẸO] "경찰(警察)" = cảnh sát + "서(署)" = sở → đồn cảnh sát!		
Lesson9	Vocabulary	3.2	Exam	세탁소	sê-thak-ssô	Tiệm giặt ủi	https://luandai123.github.io/THTH/L9Vo3.2.mp3	https://luandai123.github.io/THTH/L9Vo3.2.png
Lesson9	Vocabulary	3.2.ex	Exam	세탁소에 옷을 맡깁니다.	sê-thak-ssô-ê ô-sưl mat-kkim-ni-ta.	Gửi quần áo ở tiệm giặt ủi.	https://luandai123.github.io/THTH/L9Vo3.2.ex.mp3	
Lesson9	Vocabulary	3.2.tip	Def			[MẸO] "세탁(洗濯)" = giặt giũ + "소(所)" = nơi → tiệm giặt!		
Lesson9	Vocabulary	3.3	Exam	슈퍼마켓	syu-pho-ma-khêt	Siêu thị	https://luandai123.github.io/THTH/L9Vo3.3.mp3	https://luandai123.github.io/THTH/L9Vo3.3.png
Lesson9	Vocabulary	3.3.ex	Exam	슈퍼마켓에서 삽니다.	syu-pho-ma-khê-sê-so sam-ni-ta.	Mua ở siêu thị.	https://luandai123.github.io/THTH/L9Vo3.3.ex.mp3	
Lesson9	Vocabulary	3.3.tip	Def			[MẸO] "슈퍼마켓" phiên âm từ "supermarket" (tiếng Anh)!		
Lesson9	Vocabulary	3.4	Exam	빵집	ppang-chip	Tiệm bánh	https://luandai123.github.io/THTH/L9Vo3.4.mp3	https://luandai123.github.io/THTH/L9Vo3.4.png
Lesson9	Vocabulary	3.4.ex	Exam	빵집에서 빵을 삽니다.	ppang-chi-pê-so ppang-ưl sam-ni-ta.	Mua bánh mì ở tiệm bánh.	https://luandai123.github.io/THTH/L9Vo3.4.ex.mp3	
Lesson9	Vocabulary	3.4.tip	Def			[MẸO] "빵(bánh mì)" + "집(nhà/tiệm)" → tiệm bánh!		
Lesson9	Vocabulary	3.5	Exam	꽃집	kkôt-chip	Tiệm bán hoa	https://luandai123.github.io/THTH/L9Vo3.5.mp3	https://luandai123.github.io/THTH/L9Vo3.5.png
Lesson9	Vocabulary	3.5.ex	Exam	꽃집에서 꽃을 삽니다.	kkôt-chi-pê-so kkô-tchưl sam-ni-ta.	Mua hoa ở tiệm hoa.	https://luandai123.github.io/THTH/L9Vo3.5.ex.mp3	
Lesson9	Vocabulary	3.5.tip	Def			[MẸO] "꽃(hoa)" + "집(tiệm)" → tiệm hoa!		
Lesson9	Vocabulary	3.6	Exam	미용실	mi-yông-sxil	Tiệm làm tóc nữ	https://luandai123.github.io/THTH/L9Vo3.6.mp3	https://luandai123.github.io/THTH/L9Vo3.6.png
Lesson9	Vocabulary	3.6.ex	Exam	미용실에서 머리를 합니다.	mi-yông-sxi-rê-so mo-ri-rưl ham-ni-ta.	Làm tóc ở tiệm làm tóc.	https://luandai123.github.io/THTH/L9Vo3.6.ex.mp3	
Lesson9	Vocabulary	3.6.tip	Def			[MẸO] "미용(美容)" = làm đẹp + "실(室)" = phòng → tiệm làm đẹp!		
Lesson9	Grammar	1	Struc	N(nơi chốn) + (으)로 — Về hướng, đến				
Lesson9	Grammar	1	Def			Gắn vào sau danh từ chỉ địa điểm để chỉ phương hướng di chuyển.		
Lesson9	Grammar	1	Form			N có patchim (trừ ㄹ) + 으로 | N không có patchim hoặc patchim ㄹ + 로.		
Lesson9	Grammar	1.1	Exam	위로 올라가세요.	uy-rô ol-ra-ga-sê-yô.	Hãy đi lên trên.	https://luandai123.github.io/THTH/L9Gr1.1.mp3	
Lesson9	Grammar	1.2	Exam	왼쪽으로 오세요.	uên-tcho-gư-rô ô-sê-yô.	Hãy đến từ phía bên trái.	https://luandai123.github.io/THTH/L9Gr1.2.mp3	
Lesson9	Grammar	1.3	Exam	교실로 들어가세요.	gyô-sxil-rô tư-ro-ga-sê-yô.	Hãy đi vào phòng học.	https://luandai123.github.io/THTH/L9Gr1.3.mp3	
Lesson9	Grammar	2	Struc	V-(으)ㄹ래요? — ...được không? (đề nghị/ý định thân mật)				
Lesson9	Grammar	2	Def			Dùng trong quan hệ thân mật để hỏi ý định hoặc đề nghị ai một điều gì đó.		
Lesson9	Grammar	2	Form			Thân động từ có patchim + 을래요? | Thân động từ không patchim/patchim ㄹ + ㄹ래요?		
Lesson9	Grammar	2.1	Exam	남 씨, 비빔밥 먹을래요? — 네, 좋아요.	nam sxi, pi-pim-pap mo-gưl-rê-yô? nê, chô-a-yô.	Anh Nam, chúng ta ăn cơm trộn nhé? — Vâng, được đấy.	https://luandai123.github.io/THTH/L9Gr2.1.mp3	
Lesson9	Grammar	2.2	Exam	남 씨, 우리 오늘 영화 볼래요? — 네, 좋아요.	nam sxi, u-ri ô-nưl yong-hoa pôl-rê-yô? nê, chô-a-yô.	Anh Nam, hôm nay chúng ta xem phim nhé? — Vâng, được đấy.	https://luandai123.github.io/THTH/L9Gr2.2.mp3	
Lesson9	Grammar	3	Struc	N + 도 — Cũng				
Lesson9	Grammar	3	Def			Gắn vào sau danh từ, tương đương với nghĩa "cũng" trong tiếng Việt.		
Lesson9	Grammar	3	Form			N + 도 (không phân biệt patchim).		
Lesson9	Grammar	3.1	Exam	교실에 책상이 있습니다. 의자도 있습니다.	gyô-sxi-rê trrêk-ssang-i it-ssưm-ni-ta. ưi-cha-tô it-ssưm-ni-ta.	Trong phòng học có bàn. Cũng có ghế.	https://luandai123.github.io/THTH/L9Gr3.1.mp3	
Lesson9	Grammar	3.2	Exam	저는 한국어를 공부합니다. 제 친구도 한국어를 공부합니다.	cho-nưn han-gu-go-rưl gông-pu-ham-ni-ta. chê trin-gu-tô han-gu-go-rưl gông-pu-ham-ni-ta.	Tôi học tiếng Hàn. Bạn tôi cũng học tiếng Hàn.	https://luandai123.github.io/THTH/L9Gr3.2.mp3	
Lesson9	Speaking	1	Struc	Hội thoại 1 — Phong & Yoo Jin (풍 & 유진): Mời đến nhà chơi				
Lesson9	Speaking	1.1	Exam	유진 씨, 우리 집에 올래요? 집에서 같이 컴퓨터 게임을 해요. 그리고 영화도 봐요.	yu-chin sxi, u-ri chi-pê ôl-rê-yô? chi-pê-so ga-tri khom-phyu-tho gê-i-mưl hê-yô. kư-ri-gô yong-hoa-tô poa-yô.	Yoo Jin ơi, bạn đến nhà mình chơi được không? Ở nhà mình cùng chơi game máy tính. Rồi xem phim nữa.	https://luandai123.github.io/THTH/L9Sp1.1.mp3	
Lesson9	Speaking	1.2	Exam	좋아요. 언제 만날래요?	chô-a-yô. on-chê man-nal-rê-yô?	Được đấy. Khi nào gặp nhau nhỉ?	https://luandai123.github.io/THTH/L9Sp1.2.mp3	
Lesson9	Speaking	1.3	Exam	저는 화요일이 좋아요. 수요일 오후도 괜찮아요. 유진 씨는요?	cho-nưn hoa-yô-i-ri chô-a-yô. su-yô-il ô-hu-tô goên-trra-na-yô. yu-chin sxi-nư-nyô?	Mình thích thứ Ba. Chiều thứ Tư cũng được. Còn Yoo Jin thì sao?	https://luandai123.github.io/THTH/L9Sp1.3.mp3	
Lesson9	Speaking	1.4	Exam	화요일에는 약속이 있어요. 수요일 오후에 가겠습니다.	hoa-yô-i-rê-nưn yak-sxô-gi i-sso-yô. su-yô-il ô-hu-ê ga-gêt-ssưm-ni-ta.	Thứ Ba mình có hẹn rồi. Mình sẽ đến vào chiều thứ Tư.	https://luandai123.github.io/THTH/L9Sp1.4.mp3	
Lesson9	Speaking	2	Struc	Hội thoại 2 — Nam & Hiền (남 & 흐엔): Gọi điện hẹn ăn tối				
Lesson9	Speaking	2.1	Exam	여보세요?	yo-pô-sê-yô?	A lô?	https://luandai123.github.io/THTH/L9Sp2.1.mp3	
Lesson9	Speaking	2.2	Exam	흐엔 씨예요? 저 남이에요. 내일 저녁에 시간 있어요? 같이 저녁 먹을래요?	hư-ên sxi-yê-yô? cho na-mi-ê-yô. nê-il cho-nyo-gê sxi-gan i-sso-yô? ga-tri cho-nyok mo-gưl-rê-yô?	Hiền đấy à? Tôi là Nam đây. Tối mai bạn có rảnh không? Chúng ta ăn tối cùng nhau nhé?	https://luandai123.github.io/THTH/L9Sp2.2.mp3	
Lesson9	Speaking	2.3	Exam	네, 좋아요. 어디에서 만날래요?	nê, chô-a-yô. o-ti-ê-so man-nal-rê-yô?	Vâng, được đấy. Gặp nhau ở đâu nhỉ?	https://luandai123.github.io/THTH/L9Sp2.3.mp3	
Lesson9	Speaking	2.4	Exam	제가 흐엔 씨 학교 앞으로 가겠습니다.	chê-ga hư-ên sxi hak-kkyô a-phư-rô ga-gêt-ssưm-ni-ta.	Tôi sẽ đến trước cổng trường của Hiền.	https://luandai123.github.io/THTH/L9Sp2.4.mp3	
Lesson9	Speaking	2.5	Exam	학교 앞은 너무 복잡해요. 학교 뒤쪽 우체국 앞에서 만나요.	hak-kkyô a-phưn no-mu pôk-cha-phê-yô. hak-kkyô tuy-tchôk u-trrê-guk a-phê-so man-na-yô.	Trước trường đông đúc lắm. Gặp nhau trước bưu điện phía sau trường nhé.	https://luandai123.github.io/THTH/L9Sp2.5.mp3	
Lesson9	Speaking	2.6	Exam	좋아요. 제가 6시에 우체국 앞으로 가겠습니다.	chô-a-yô. chê-ga yo-sot sxi-ê u-trrê-guk a-phư-rô ga-gêt-ssưm-ni-ta.	Được đấy. Tôi sẽ đến trước bưu điện lúc 6 giờ.	https://luandai123.github.io/THTH/L9Sp2.6.mp3	
Lesson9	Speaking	2.7	Exam	네. 내일 만나요.	nê. nê-il man-na-yô.	Vâng. Hẹn gặp bạn ngày mai.	https://luandai123.github.io/THTH/L9Sp2.7.mp3	
Lesson9	Pronunciation	1	Struc	ㄹ의 발음 — Ba cách phát âm của phụ âm ㄹ				
Lesson9	Pronunciation	1	Def			ㄹ có 3 cách phát âm tuỳ vị trí: (1) giữa hai nguyên âm → âm "r" nhẹ; (2) ở vị trí patchim cuối → lưỡi cong chạm nhẹ hàm trên; (3) hai phụ âm ㄹㄹ đi liền nhau → âm "l" mạnh.		
Lesson9	Pronunciation	1	Form			노래(giữa nguyên âm) | 건물(patchim cuối) | 갈래요?(ㄹㄹ liền nhau).		
Lesson9	Pronunciation	1.1	Exam	생일이에요	sêng-i-ri-ê-yô	là sinh nhật → đọc nối [생이리에요]	https://luandai123.github.io/THTH/L9Pr1.1.mp3	
Lesson9	Pronunciation	1.2	Exam	앉을래요?	an-chưl-rê-yô	ngồi được không? → đọc [안즐래요]	https://luandai123.github.io/THTH/L9Pr1.2.mp3	
Lesson10	Subject	0	Subj	가족 (Gia đình)				
Lesson10	Vocabulary	1	Struc	Gia đình (가족)				
Lesson10	Vocabulary	1.1	Exam	할아버지	ha-ra-po-chi	Ông nội, ông ngoại	https://luandai123.github.io/THTH/L10Vo1.1.mp3	https://luandai123.github.io/THTH/L10Vo1.1.png
Lesson10	Vocabulary	1.1.ex	Exam	할아버지께서는 건강하세요.	ha-ra-po-chi-kkê-so-nưn gon-gang-ha-sê-yô.	Ông tôi khoẻ mạnh.	https://luandai123.github.io/THTH/L10Vo1.1.ex.mp3	
Lesson10	Vocabulary	1.1.tip	Def			[MẸO] "할아버지" là từ thuần Hàn cơ bản chỉ ông!		
Lesson10	Vocabulary	1.2	Exam	할머니	hal-mo-ni	Bà nội, bà ngoại	https://luandai123.github.io/THTH/L10Vo1.2.mp3	https://luandai123.github.io/THTH/L10Vo1.2.png
Lesson10	Vocabulary	1.2.ex	Exam	할머니께서는 하노이에 계세요.	hal-mo-ni-kkê-so-nưn ha-nô-i-ê gyê-sê-yô.	Bà tôi đang ở Hà Nội.	https://luandai123.github.io/THTH/L10Vo1.2.ex.mp3	
Lesson10	Vocabulary	1.2.tip	Def			[MẸO] "할머니" là từ thuần Hàn cơ bản chỉ bà!		
Lesson10	Vocabulary	1.3	Exam	아버지	a-po-chi	Bố, cha	https://luandai123.github.io/THTH/L10Vo1.3.mp3	https://luandai123.github.io/THTH/L10Vo1.3.png
Lesson10	Vocabulary	1.3.ex	Exam	아버지께서는 회사에 다니세요.	a-po-chi-kkê-so-nưn huê-sa-ê ta-ni-sê-yô.	Bố tôi đi làm ở công ty.	https://luandai123.github.io/THTH/L10Vo1.3.ex.mp3	
Lesson10	Vocabulary	1.3.tip	Def			[MẸO] "아버지" là cách gọi trang trọng của "bố"; thân mật hơn là "아빠"!		
Lesson10	Vocabulary	1.4	Exam	어머니	o-mo-ni	Mẹ	https://luandai123.github.io/THTH/L10Vo1.4.mp3	https://luandai123.github.io/THTH/L10Vo1.4.png
Lesson10	Vocabulary	1.4.ex	Exam	어머니께서는 주부세요.	o-mo-ni-kkê-so-nưn chu-pu-sê-yô.	Mẹ tôi là nội trợ.	https://luandai123.github.io/THTH/L10Vo1.4.ex.mp3	
Lesson10	Vocabulary	1.4.tip	Def			[MẸO] "어머니" trang trọng, thân mật hơn là "엄마"!		
Lesson10	Vocabulary	1.5	Exam	오빠	ô-ppa	Anh trai (em gái gọi)	https://luandai123.github.io/THTH/L10Vo1.5.mp3	https://luandai123.github.io/THTH/L10Vo1.5.png
Lesson10	Vocabulary	1.5.ex	Exam	오빠는 회사원이에요.	ô-ppa-nưn huê-sa-uô-ni-ê-yô.	Anh trai tôi là nhân viên công ty.	https://luandai123.github.io/THTH/L10Vo1.5.ex.mp3	
Lesson10	Vocabulary	1.5.tip	Def			[MẸO] "오빠" chỉ dùng khi người nói là NỮ gọi anh trai!		
Lesson10	Vocabulary	1.6	Exam	형	hyong	Anh trai (em trai gọi)	https://luandai123.github.io/THTH/L10Vo1.6.mp3	https://luandai123.github.io/THTH/L10Vo1.6.png
Lesson10	Vocabulary	1.6.ex	Exam	형은 의사입니다.	hyong-ưn ưi-sa-im-ni-ta.	Anh trai tôi là bác sĩ.	https://luandai123.github.io/THTH/L10Vo1.6.ex.mp3	
Lesson10	Vocabulary	1.6.tip	Def			[MẸO] "형" chỉ dùng khi người nói là NAM gọi anh trai!		
Lesson10	Vocabulary	1.7	Exam	언니	on-ni	Chị gái (em gái gọi)	https://luandai123.github.io/THTH/L10Vo1.7.mp3	https://luandai123.github.io/THTH/L10Vo1.7.png
Lesson10	Vocabulary	1.7.ex	Exam	언니는 통역사예요.	on-ni-nưn thông-yok-ssa-yê-yô.	Chị gái tôi là phiên dịch viên.	https://luandai123.github.io/THTH/L10Vo1.7.ex.mp3	
Lesson10	Vocabulary	1.7.tip	Def			[MẸO] "언니" chỉ dùng khi người nói là NỮ gọi chị gái!		
Lesson10	Vocabulary	1.8	Exam	누나	nu-na	Chị gái (em trai gọi)	https://luandai123.github.io/THTH/L10Vo1.8.mp3	https://luandai123.github.io/THTH/L10Vo1.8.png
Lesson10	Vocabulary	1.8.ex	Exam	누나는 선생님입니다.	nu-na-nưn son-sêng-ni-mim-ni-ta.	Chị gái tôi là giáo viên.	https://luandai123.github.io/THTH/L10Vo1.8.ex.mp3	
Lesson10	Vocabulary	1.8.tip	Def			[MẸO] "누나" chỉ dùng khi người nói là NAM gọi chị gái!		
Lesson10	Vocabulary	1.9	Exam	남동생	nam-đông-sêng	Em trai	https://luandai123.github.io/THTH/L10Vo1.9.mp3	https://luandai123.github.io/THTH/L10Vo1.9.png
Lesson10	Vocabulary	1.9.ex	Exam	남동생이 한 명 있어요.	nam-đông-sêng-i han myong i-sso-yô.	Tôi có một em trai.	https://luandai123.github.io/THTH/L10Vo1.9.ex.mp3	
Lesson10	Vocabulary	1.9.tip	Def			[MẸO] "남(男)" = nam + "동생" = em → em trai!		
Lesson10	Vocabulary	1.10	Exam	여동생	yo-đông-sêng	Em gái	https://luandai123.github.io/THTH/L10Vo1.10.mp3	https://luandai123.github.io/THTH/L10Vo1.10.png
Lesson10	Vocabulary	1.10.ex	Exam	여동생은 고등학생이에요.	yo-đông-sêng-ưn gô-đưng-hak-ssêng-i-ê-yô.	Em gái tôi là học sinh cấp 3.	https://luandai123.github.io/THTH/L10Vo1.10.ex.mp3	
Lesson10	Vocabulary	1.10.tip	Def			[MẸO] "여(女)" = nữ + "동생" = em → em gái!		
Lesson10	Vocabulary	2	Struc	Nghề nghiệp (2) (직업 2)				
Lesson10	Vocabulary	2.1	Exam	교수	gyô-su	Giáo sư	https://luandai123.github.io/THTH/L10Vo2.1.mp3	https://luandai123.github.io/THTH/L10Vo2.1.png
Lesson10	Vocabulary	2.1.ex	Exam	저희 아버지는 교수십니다.	cho-hi a-po-chi-nưn gyô-su-sxim-ni-ta.	Bố tôi là giáo sư.	https://luandai123.github.io/THTH/L10Vo2.1.ex.mp3	
Lesson10	Vocabulary	2.1.tip	Def			[MẸO] "교수(敎授)" = giáo thụ (Hán-Việt) → giáo sư!		
Lesson10	Vocabulary	2.2	Exam	연구원	yon-gu-uôn	Nghiên cứu viên	https://luandai123.github.io/THTH/L10Vo2.2.mp3	https://luandai123.github.io/THTH/L10Vo2.2.png
Lesson10	Vocabulary	2.2.ex	Exam	언니는 연구원이에요.	on-ni-nưn yon-gu-uô-ni-ê-yô.	Chị tôi là nghiên cứu viên.	https://luandai123.github.io/THTH/L10Vo2.2.ex.mp3	
Lesson10	Vocabulary	2.2.tip	Def			[MẸO] "연구(硏究)" = nghiên cứu + "원(員)" = viên → người nghiên cứu!		
Lesson10	Vocabulary	2.3	Exam	군인	gu-nin	Bộ đội, quân nhân	https://luandai123.github.io/THTH/L10Vo2.3.mp3	https://luandai123.github.io/THTH/L10Vo2.3.png
Lesson10	Vocabulary	2.3.ex	Exam	형은 군인입니다.	hyong-ưn gu-ni-nim-ni-ta.	Anh tôi là bộ đội.	https://luandai123.github.io/THTH/L10Vo2.3.ex.mp3	
Lesson10	Vocabulary	2.3.tip	Def			[MẸO] "군(軍)" = quân đội + "인(人)" = người → quân nhân!		
Lesson10	Vocabulary	2.4	Exam	사업가	sa-op-kka	Doanh nhân	https://luandai123.github.io/THTH/L10Vo2.4.mp3	https://luandai123.github.io/THTH/L10Vo2.4.png
Lesson10	Vocabulary	2.4.ex	Exam	아버지는 사업가세요.	a-po-chi-nưn sa-op-kka-sê-yô.	Bố tôi là doanh nhân.	https://luandai123.github.io/THTH/L10Vo2.4.ex.mp3	
Lesson10	Vocabulary	2.4.tip	Def			[MẸO] "사업(事業)" = sự nghiệp/kinh doanh + "가(家)" = nhà → doanh nhân!		
Lesson10	Vocabulary	2.5	Exam	변호사	pyon-hô-sa	Luật sư	https://luandai123.github.io/THTH/L10Vo2.5.mp3	https://luandai123.github.io/THTH/L10Vo2.5.png
Lesson10	Vocabulary	2.5.ex	Exam	형은 변호사예요.	hyong-ưn pyon-hô-sa-yê-yô.	Anh tôi là luật sư.	https://luandai123.github.io/THTH/L10Vo2.5.ex.mp3	
Lesson10	Vocabulary	2.5.tip	Def			[MẸO] "변호(辯護)" = biện hộ + "사(師)" = sư → luật sư!		
Lesson10	Vocabulary	2.6	Exam	경찰관	gyong-trral-goan	Cảnh sát	https://luandai123.github.io/THTH/L10Vo2.6.mp3	https://luandai123.github.io/THTH/L10Vo2.6.png
Lesson10	Vocabulary	2.6.ex	Exam	삼촌은 경찰관입니다.	sam-trrô-nưn gyong-trral-goa-nim-ni-ta.	Chú tôi là cảnh sát.	https://luandai123.github.io/THTH/L10Vo2.6.ex.mp3	
Lesson10	Vocabulary	2.6.tip	Def			[MẸO] "경찰(警察)" = cảnh sát + "관(官)" = quan chức → cảnh sát viên!		
Lesson10	Vocabulary	2.7	Exam	통역사	thông-yok-ssa	Phiên dịch viên	https://luandai123.github.io/THTH/L10Vo2.7.mp3	https://luandai123.github.io/THTH/L10Vo2.7.png
